jdate,high,low,open,close,volume,returns,volume_change
1402-03-09,2289920,2278450,2278450,1.8817690013253574,0.6197419764475895,0.019181568153591844,-0.0005612240454593298
1402-03-10,2288550,2268880,2288550,1.8345232802009537,0.3805268536238764,-0.025107078016019968,-0.23921512282371316
1402-03-13,2279680,2270560,2271220,1.8580061836370176,-0.16024341932544542,0.012800548071263407,-0.5407702729493218
1402-03-16,2289540,2281860,2281860,1.884818164345293,0.4307189758438001,0.014430512096462067,0.5909623951692455
1402-03-17,2291930,2288430,2290660,1.8818016126945547,0.3972997857282176,-0.0016004470392962933,-0.033419190115582476
1402-03-20,2276750,2215050,2276750,1.6823803724397448,0.40232659421872907,-0.10597357283016584,0.0050268084905114585
1402-03-21,2213920,2208200,2212970,1.663775586312758,0.21439325415242297,-0.011058608642709467,-0.1879333400663061
1402-03-22,2209040,2145400,2209040,1.4931202913039539,0.9768279924649064,-0.10257110178362971,0.7624347383124834
1402-03-23,2155190,2145500,2145500,1.519703992427849,0.048164655164864706,0.017804125547499883,-0.9286633373000417
1402-03-24,2183800,2158890,2158890,1.5928322702384088,0.1659693748413655,0.04812008007804969,0.1178047196765008
1402-03-27,2189700,2182800,2185130,1.5947264472659446,0.06071590993117106,0.0011891880036134506,-0.10525346491019444
1402-03-28,2181820,2162710,2181820,1.5406812556639302,0.282213119483168,-0.033889945008858,0.22149720955199695
1402-03-29,2168390,2162310,2162310,1.5442386125205219,0.3566938603502425,0.0023089505655462528,0.07448074086707446
1402-03-30,2166940,2161110,2164170,1.5516332404859807,-0.4908265922920342,0.004788526789515579,-0.8475204526422766
1402-03-31,2177070,2168560,2168560,1.5705097880229442,-0.4033451651488571,0.012165598831236135,0.08748142714317708
1402-04-03,2174000,2162570,2174000,1.5398632538199013,-0.023379009888271823,-0.01951374925311522,0.3799661552605853
1402-04-04,2190390,2169530,2169530,1.6132007879161427,0.2813525223310159,0.0476260043963741,0.3047315322192877
1402-04-05,2196700,2188210,2188380,1.6309359375312051,-0.003644513158756742,0.01099376453812173,-0.2849970354897726
1402-04-06,2195500,2168190,2195500,1.5550384109529856,-0.06255184476598256,-0.046536178909091785,-0.058907331607225825
1402-04-07,2162460,2152380,2162460,1.51484761603157,-0.2980925302036884,-0.025845531942059963,-0.23554068543770584
1402-04-10,2153670,2143910,2152930,1.4890411525402076,-0.45186240856353427,-0.017035682809448116,-0.15376987835984585
1402-04-11,2157730,2144380,2144380,1.5256256735512357,-0.22334588391881002,0.02456918060902291,0.22851652464472424
1402-04-12,2183420,2158990,2158990,1.5963624509540026,0.024964353734706922,0.04636574923264836,0.24831023765351695
1402-04-13,2203910,2185360,2185360,1.6471437880221997,0.13178002167672204,0.03181065618140133,0.10681566794201511
1402-04-14,2205690,2202220,2202300,1.6486792399885668,-0.12383344388313665,0.0009321906062680352,-0.2556134655598587
1402-04-17,2204320,2195130,2203470,1.6282319115019395,-0.4418665949235175,-0.012402247805806788,-0.3180331510403808
1402-04-18,2194010,2176350,2194010,1.5772114243929631,-0.19167933960494118,-0.031334901833433015,0.25018725531857633
1402-04-19,2175480,2158520,2175480,1.528769953064663,-0.21703208843579613,-0.030713365741022458,-0.02535274883085495
1402-04-20,2158180,2128370,2158180,1.4468175822721685,0.603718799393793,-0.053606738298465295,0.8207508878295892
1402-04-21,2126100,2071400,2126100,1.2919842365521927,0.4854797649519586,-0.10701649441999195,-0.11823903444183442
1402-04-24,2081630,2070880,2072490,1.290587382904914,-0.5572757482866609,-0.0010811692648871052,-1.0427555132386195
1402-04-25,2070230,2021260,2070230,1.1558154644693988,-0.19676909588780017,-0.1044268061354856,0.36050665239886076
1402-04-26,2018370,1955600,2018370,0.980083666322235,0.3806224685006294,-0.15204139722065158,0.5773915643884295
1402-04-27,1999760,1959190,1959190,1.0972807743745738,0.2901800905794966,0.11957867688186363,-0.0904423779211328
1402-04-28,2027390,2002690,2002690,1.1424665440113562,-0.18613641394281003,0.041179769747207384,-0.47631650452230667
1402-04-31,2012770,1983100,2012770,1.052100439965991,-0.582055722271419,-0.0790973744649689,-0.395919308328609
1402-05-01,1983190,1976940,1981470,1.0352811263025492,-0.874090057850965,-0.015986414437756058,-0.29203433557954606
1402-05-02,1998450,1979910,1979910,1.0937478760448802,-0.7587460034696067,0.056474273757063376,0.11534405438135831
1402-05-03,2010900,2000510,2000510,1.10309103331987,-0.49929856381107623,0.00854233181121744,0.2594474396585305
1402-05-04,2001680,1997250,2001680,1.0993624667749933,-0.6959126116004025,-0.0033801077447390693,-0.19661404778932629
1402-05-07,2002840,1996750,2000460,1.0891197792329814,-0.7383109387707344,-0.009316933997263965,-0.04239832717033187
1402-05-08,1995620,1967660,1995620,1.0100698202990352,0.07038955003579515,-0.0725815107220048,0.8087004888065296
1402-05-09,1973910,1968600,1968600,1.0270331675097644,-0.5531751774353497,0.016794232309313983,-0.6235647274711449
1402-05-10,1993670,1974590,1974590,1.0807033283660112,-0.6732452706072997,0.05225747576037909,-0.12007009317194994
1402-05-14,2033040,1996920,1996920,1.1877474301416302,-0.15069908607679286,0.09905040445972002,0.5225461845305068
1402-05-15,2040040,2032920,2034180,1.2066728947323893,-0.4951629985226669,0.0159339133139631,-0.34446391244587404
1402-05-16,2052420,2042310,2042310,1.2367324242898832,0.12402678988134858,0.024911083764884268,0.6191897884040154
1402-05-17,2050420,2037860,2050420,1.2008490477165943,-0.5338265714613996,-0.029014664666767054,-0.6578533613427482
1402-05-18,2042440,2036330,2039860,1.1984493944665024,-0.7768015735739302,-0.001998297167037588,-0.24297500211253065
1402-05-21,2034620,1989630,2034620,1.069781237299058,-0.37265624971486444,-0.10736219465046493,0.40414532385906576
1402-05-22,1988110,1983570,1988110,1.0651015058192639,-0.5274355308125912,-0.00437447518859968,-0.15477928109772676
1402-05-23,1999680,1989640,1989640,1.089864405496317,-0.7995810591265201,0.023249333083991575,-0.2721455283139289
1402-05-24,1996570,1978160,1996570,1.0386455325580577,-0.5622971862193854,-0.04699563787931449,0.2372838729071347
1402-05-25,1978940,1973590,1978750,1.0261825542965382,-0.9809864630472146,-0.01199926045108457,-0.4186892768278292
1402-05-28,1973790,1957510,1973790,0.9824778843441274,-0.7542713693183767,-0.04258956631977717,0.2267150937288379
1402-05-29,1957480,1953450,1957480,0.9730069992064486,-0.7861353308930661,-0.009639794735940788,-0.0318639615746894
1402-05-30,1958680,1954410,1954410,0.9795591668009805,-0.9442180749875624,0.006733936754695025,-0.1580827440944963
1402-05-31,1956200,1938220,1956200,0.9301176134839672,-0.7582081280172024,-0.050473268989435716,0.18600994697036
1402-06-01,1946630,1937950,1937970,0.9527988207606006,-0.8754636648002093,0.024385311005643562,-0.11725553678300693
1402-06-04,1993110,1950320,1950320,1.0791760292419434,-0.3048329501087065,0.13263787247391678,0.5706307146915028
1402-06-05,2051480,1996610,1996610,1.237816752315689,0.9164979836640468,0.1470017112826174,1.2213309337727534
1402-06-06,2084840,2055150,2055150,1.3266718629215852,0.4502091078050583,0.07178373571020691,-0.4662888758589885
1402-06-07,2101020,2088670,2088670,1.3562422219411214,0.051172511074215984,0.022289128039858053,-0.3990365967308423
1402-06-08,2105030,2097120,2097120,1.3824264337923513,0.42670906701814176,0.019306442040827765,0.37553655594392576
1402-06-11,2110130,2103530,2106280,1.385035343328125,-0.05297788491384487,0.0018871959273933925,-0.4796869519319866
1402-06-12,2112110,2104760,2105510,1.4013546159972101,-0.47365708128660494,0.011782567677927513,-0.4206791963727601
1402-06-13,2136150,2111980,2111980,1.4679225733709387,0.02908624851238564,0.047502578300895326,0.5027433297989906
1402-06-14,2155370,2140040,2140040,1.508227508084544,0.07766479129142695,0.02745712576723247,0.048578542779041306
1402-06-18,2150500,2129600,2150500,1.4501629652289785,-0.2577584543912838,-0.03849853058926622,-0.33542324568271076
1402-06-19,2127810,2123030,2127810,1.4339116329123873,-0.7000466422707664,-0.011206555888030878,-0.4422881878794826
1402-06-20,2124250,2122590,2123910,1.4311614074434258,-0.752041312923307,-0.0019179881143551736,-0.0519946706525406
1402-06-21,2129360,2122890,2122890,1.4432901191706742,-0.7081987491432621,0.008474733642318322,0.04384256378004492
1402-06-22,2130510,2126690,2127990,1.4423715656049538,-0.7240295298916892,-0.0006364303015170547,-0.015830780748427142
1402-06-26,2135990,2127350,2127350,1.4669442322950235,-0.4096753752939231,0.01703629444453414,0.3143541545977661
1402-06-27,2136690,2133470,2136100,1.4606964374796652,-0.4837274670723059,-0.004259054078411428,-0.07405209177838279
1402-06-28,2133480,2128450,2133480,1.4471192374372424,-0.7578887252694997,-0.00929501824886314,-0.2741612581971938
1402-06-29,2128330,2121130,2128330,1.4273458772473566,-0.8130855795761588,-0.013663946742151767,-0.055196854306659104
1402-07-01,2122080,2118340,2121730,1.419557195237432,-0.8802138591447454,-0.005456758683427987,-0.06712827956858658
1402-07-03,2118330,2101010,2118310,1.3725152951705106,-0.34066711536966005,-0.03313843233984892,0.5395467437750854
1402-07-04,2101150,2097710,2101090,1.3635199925002905,-0.8382917708702443,-0.006553881550079632,-0.49762465550058427
1402-07-05,2099450,2097740,2098000,1.3641993960252317,-0.6659099110680953,0.0004982717735553255,0.17238185980214904
1402-07-08,2098960,2084530,2098790,1.3276692272961987,-0.4905585677695091,-0.02677773413143869,0.17535134329858615
1402-07-09,2084260,2067150,2084260,1.2804615527691918,-0.24908953901233302,-0.035556804026516065,0.2414690287571761
1402-07-10,2067830,2066690,2067580,1.2814779404425036,-0.6978559520067653,0.0007937666469670646,-0.4487664129944323
1402-07-12,2070900,2068050,2068050,1.2874865852170827,-0.8810094802056304,0.004688839803597578,-0.1831535281988651
1402-07-15,2069700,2052860,2069700,1.2415996711425612,-0.664912790117554,-0.03564069296052863,0.21609669008807642
1402-07-16,2049920,2001250,2049920,1.1013789364370186,0.16063222148185144,-0.11293554433411446,0.8255450115994054
1402-07-17,2010190,2000420,2000420,1.1131407702607987,-0.562278702698489,0.010679189000862843,-0.7229109241803404
1402-07-18,2014060,2006230,2006230,1.1361643969140025,-0.9494668957929182,0.020683481611952326,-0.3871881930944292
1402-07-19,2020460,2014870,2014870,1.1515080461212723,-0.9711162961839966,0.013504779104982934,-0.021649400391078433
1402-07-22,2019410,2001420,2019410,1.1019115888005724,-0.6220044691134841,-0.0430708734409283,0.3491118270705126
1402-07-23,2002900,2001250,2001310,1.1032160435684593,-0.8570213243347904,0.0011838107350397031,-0.23501685522130633
1402-07-24,2018190,2002450,2002450,1.1473038971089367,-0.7482427788155326,0.03996302791053585,0.10877854551925781
1402-07-25,2031240,2022150,2022150,1.182847571919755,-0.733423789300252,0.03098017439004974,0.0148189895152806
1402-07-26,2029680,2023520,2029680,1.1619192257374695,-0.4591109277905851,-0.01769318945155285,0.2743128615096669
1402-07-29,2026450,2023540,2023540,1.1658026962860328,-1.000547484978906,0.0033422896037360594,-0.5414365571883208
1402-07-30,2033260,2026710,2026710,1.1854755047542271,-0.8915199538868387,0.016874903901721305,0.10902753109206731
1402-08-01,2030880,2021890,2030880,1.157462338613856,-0.7344466340209297,-0.023630320515292902,0.157073319865909
1402-08-02,2021880,2000170,2021880,1.0988787314652353,-0.6914847926828245,-0.05061383441536316,0.04296184133810521
1402-08-03,2002110,1999700,1999930,1.1035747686296282,-0.7905779009104127,0.0042734808035926886,-0.09909310822758821
1402-08-06,1994970,1951210,1994970,0.9653623507438114,0.03464702508166272,-0.12524064686386682,0.8252249259920754
1402-08-07,1961310,1950310,1950310,0.992793947466833,-0.7465537473207495,0.028415855146915137,-0.7812007724024123
1402-08-08,1981570,1962240,1962240,1.0474261437143964,-0.7505832169267961,0.055028736211537366,-0.004029469606046554
1402-08-09,1985250,1981200,1981900,1.0468581623675455,-0.8304036004430899,-0.0005422638629551946,-0.07982038351629384
1402-08-10,1979780,1967730,1979780,1.017820455711563,-0.6017524549868901,-0.02773795696478265,0.2286511454561998
1402-08-13,1999200,1975900,1975900,1.0957833690056036,-0.4752578059555402,0.07659790374279352,0.12649464903134994
1402-08-14,2016740,2000250,2000250,1.1434149913321738,-0.5513743128449787,0.04346810115378452,-0.07611650688943855
1402-08-15,2030870,2017290,2017290,1.181833901860543,-0.5093388368795679,0.033600145895942735,0.042035475965410796
1402-08-16,2052690,2031820,2031820,1.2411431119738008,0.3165346386757864,0.05018404872282667,0.8258734755553543
1402-08-17,2056040,2053920,2053920,1.2499726401839353,-0.6129830304787895,0.0071140290953981555,-0.9295176691545759
1402-08-20,2058760,2054300,2056160,1.2459994883700798,-0.5972829810266735,-0.00317859102361695,0.015700049452116005
1402-08-21,2054640,2052560,2054500,1.24368951638528,-0.6152716269526016,-0.0018539108614094024,-0.017988645925928082
1402-08-22,2058330,2054060,2054060,1.2500134043954316,-0.5562340843663073,0.005084780346570561,0.059037542586294345
1402-08-23,2055840,2046060,2055840,1.2231280481064626,-0.7188801423470397,-0.021508054389202447,-0.1626460579807324
1402-08-24,2045780,2038870,2045710,1.2036047084137553,-0.7270232869896127,-0.01596181178489986,-0.008143144642573041
1402-08-27,2038810,2028560,2038810,1.1756024127297833,-0.856432774704856,-0.023265359040408384,-0.1294094877152433
1402-08-28,2031130,2026230,2028820,1.1692513485786338,-0.7968026168102078,-0.005402391218645164,0.059630157894648206
1402-08-29,2026250,2017910,2026250,1.146874514081174,-0.7824139520533427,-0.019137745297160835,0.014388664756865066
1402-08-30,2020150,2018010,2018220,1.1527065139392683,-0.8372233997529238,0.005085124646584838,-0.05480944769958107
1402-09-01,2023970,2020700,2020700,1.1586254774485552,-0.7442861681523818,0.005134839994145102,0.09293723160054201
1402-09-04,2023330,2019980,2022950,1.1522553899987074,-0.7822308760554398,-0.005497969424835714,-0.03794470790305804
1402-09-05,2024470,2020990,2020990,1.1643759488836565,-0.5585094604234783,0.010518986493925464,0.22372141563196157
1402-09-06,2027860,2025370,2025370,1.1687975070239731,-0.705448612508709,0.003797362994792053,-0.14693915208523078
1402-09-07,2031900,2026220,2026470,1.1845732568731053,-0.6540390230071714,0.013497419146025535,0.05140958950153762
1402-09-08,2060370,2034320,2034320,1.2619301422228986,0.05276445058454159,0.0653035892047662,0.706803473591713
1402-09-11,2088070,2064230,2064230,1.336259605465554,0.1382217573883948,0.05890140884639106,0.08545730680385319
1402-09-12,2121190,2087850,2088220,1.42730783064996,1.083088598140466,0.06813662914900798,0.9448668407520713
1402-09-13,2165460,2142270,2142270,1.5469616618484858,0.9375367710369131,0.08383183264961036,-0.14555182710355297
1402-09-14,2177240,2165190,2165190,1.577605478437429,0.6929913346493414,0.01980903427970304,-0.24454543638757176
1402-09-15,2177470,2171020,2177470,1.5627102355566203,-0.2848695098575182,-0.009441677963467732,-0.9778608445068595
1402-09-18,2171490,2160960,2171230,1.5353764729411903,-0.2690469406777212,-0.01749125461233958,0.015822569179796964
1402-09-19,2161420,2159410,2160960,1.5356726928780646,-0.5176058739308548,0.00019292983974605882,-0.24855893325313355
1402-09-20,2165680,2161630,2161630,1.5397110674303145,-0.38432400550050705,0.002629710465634094,0.13328186843034773
1402-09-21,2164380,2161240,2163400,1.5361971923993192,-0.20101422382407372,-0.0022821652096453038,0.18330978167643333
1402-09-22,2161610,2158080,2161610,1.527557897176168,-0.5809127774949844,-0.005623819172366651,-0.37989855367091063
1402-09-25,2171820,2158840,2158840,1.5648843268364319,-0.5046735559480775,0.024435361650949616,0.07623922154690688
1402-09-27,2207650,2173520,2173520,1.6622564400309896,0.4610191834235791,0.06222320175664686,0.9656927393716566
1402-09-28,2215610,2207120,2207170,1.6736785720922993,0.12450438359973766,0.00687146205978717,-0.33651479982384147
1402-09-29,2213900,2210210,2211110,1.6692244025827854,-0.2981785723328468,-0.0026613052134292214,-0.4226829559325844
1402-10-02,2210700,2208330,2209960,1.6641315937598269,-0.4410523162972832,-0.003051003097653271,-0.14287374396443642
1402-10-03,2208590,2200100,2208590,1.641757476876467,-0.4020871206894685,-0.013444920442144515,0.038965195607814695
1402-10-04,2200100,2194490,2200100,1.6265116617767887,-0.2848642685466553,-0.009286277245214136,0.1172228521428132
1402-10-05,2193620,2178750,2193620,1.5837146749336992,-0.2662754770899406,-0.026312130339316786,0.018588791456714715
1402-10-06,2179310,2177410,2178990,1.5800676368118154,-0.7104402694680858,-0.002302837865688523,-0.4441647923781452
1402-10-09,2184180,2178610,2178610,1.5944927324533646,-0.43539607831305766,0.009129416555012426,0.27504419115502815
1402-10-10,2182820,2176090,2182820,1.5765129975693237,-0.6251138253262699,-0.011276147277495818,-0.18971774701321226
1402-10-11,2176380,2168320,2176380,1.5553835479436555,-0.6806185969601715,-0.013402648540320139,-0.05550477163390155
1402-10-12,2168290,2158760,2168290,1.5294004395358083,-0.8608937873804883,-0.01670527404137645,-0.1802751904203168
1402-10-13,2159180,2155080,2158980,1.5198045441495402,-0.7178358338590601,-0.006274285751598496,0.14305795352142814
1402-10-16,2155290,2151950,2155290,1.5156846411742975,-0.5603595441797531,-0.0027108110652137585,0.15747628967930705
1402-10-17,2156920,2154320,2154320,1.5185571592777485,-0.7738015850792214,0.001895195098912783,-0.21344204089946828
1402-10-18,2156550,2153950,2154710,1.5163287157159417,-0.7551807942634282,-0.001467474272003444,0.018620790815793153
1402-10-19,2156880,2153480,2154130,1.5228944713809724,-0.6456446747087441,0.0043300345083359115,0.10953611955468412
1402-10-20,2170960,2157090,2157090,1.5625498963247342,-0.4552093714741429,0.026039509426941443,0.19043530323460117
1402-10-23,2180930,2170920,2170980,1.5885302871184817,-0.25076041237367513,0.016626919149817843,0.2044489591004678
1402-10-24,2197290,2181210,2181210,1.6340938051151312,-0.2199950569186613,0.028682813520225503,0.030765355455013826
1402-10-25,2198210,2194990,2197910,1.627867751212571,-0.41649945307043795,-0.0038100957748392617,-0.19650439615177664
1402-10-26,2193820,2186960,2193820,1.6060480276055629,-0.45678219454713564,-0.013403867476799003,-0.04028274147669769
1402-10-27,2189100,2185970,2187080,1.603349436804497,-0.763904365351619,-0.0016802678093563728,-0.30712217080448334
1402-10-30,2188210,2166920,2186910,1.5515816058180851,-0.004405588363203098,-0.0322873041884032,0.7594987769884158
1402-11-01,2163860,2153200,2163860,1.514306810825717,-0.40908220031914605,-0.02402374122804496,-0.40467661195594296
1402-11-02,2156260,2146540,2153720,1.4962373946763836,-0.3557114143584376,-0.011932467066882224,0.05337078596070843
1402-11-03,2146190,2120030,2146190,1.424182574435231,-0.26167037951951383,-0.048157344882251873,0.09404103483892379
1402-11-04,2124430,2120150,2120150,1.4335366021666198,-1.011291463357197,0.00656799760037674,-0.7496210838376831
1402-11-07,2128090,2124130,2124130,1.442613433259833,-0.8074645633462211,0.006331774912126109,0.20382690001097592
1402-11-08,2128200,2127350,2127370,1.4458664173372509,-0.33030440603432326,0.002254924293937144,0.4771601573118978
1402-11-09,2127620,2120090,2127620,1.4247777319230792,-0.42842452041283,-0.014585500542304008,-0.09812011437850676
1402-11-10,2120290,2110330,2120290,1.3977945415265187,-0.41953672188695484,-0.01893852619393499,0.008887798525875179
1402-11-11,2110320,2105840,2110320,1.3894623366966412,-0.6466506132052976,-0.00596096535101498,-0.22711389131834275
1402-11-14,2114230,2107410,2107410,1.3998164464167435,-0.7226321142666622,0.00745188224728599,-0.07598150106136459
1402-11-15,2111530,2100170,2111530,1.370169994202414,-0.618935705818145,-0.021178814043954608,0.10369640844851713
1402-11-16,2100440,2098310,2100220,1.3655446150046149,-0.8739827874442169,-0.0033757703185519627,-0.2550470816260718
1402-11-17,2099440,2097240,2098760,1.3622155377324037,-0.9938984798796353,-0.002437911757427247,-0.11991569243541844
1402-11-18,2098120,2097050,2097540,1.364321688659721,-0.7964286191931521,0.0015461216444669912,0.1974698606864832
1402-11-21,2100860,2098460,2098460,1.3699797612154303,-0.8990191010609623,0.004147168957834069,-0.10259048186781017
1402-11-23,2100190,2091890,2100190,1.347679019912764,-0.81822421117362,-0.016278153834098585,0.08079488988734229
1402-11-24,2094560,2090290,2093450,1.3433607311082383,-0.6583027276916309,-0.0032042413220955135,0.1599214834819891
1402-11-25,2089580,2078520,2089580,1.31139343645271,-0.6298756313113304,-0.02379650820160273,0.0284270963803005
1402-11-28,2078730,2060010,2078730,1.261046917640475,-0.6696848986261673,-0.038391620251220115,-0.039809267314836916
1402-11-29,2064750,2059550,2059990,1.2732924867740134,-0.9655731656034401,0.00971063721915355,-0.2958882669772728
1402-11-30,2071160,2065010,2065010,1.290274857283441,-0.8920035619761475,0.013337368032739993,0.07356960362729259
1402-12-01,2071520,2070760,2070880,1.2920222831495893,-0.9411413734490558,0.0013543051360602743,-0.0491378114729083
1402-12-02,2072240,2070720,2071680,1.2903862794615313,-0.9432646186120469,-0.0012662348857249706,-0.0021232451629911164
1402-12-05,2071560,2065960,2071430,1.2775999051221398,-0.7879347743726435,-0.009908950941982408,0.15532984423940344
1402-12-07,2066160,2049410,2066160,1.2332294197152869,-0.7250067244171482,-0.0347295622275513,0.06292804995549528
1402-12-08,2049760,2045620,2049760,1.2229921674014745,-0.9133932135827642,-0.008301174258538047,-0.18838648916561596
1402-12-09,2055580,2046940,2046940,1.2469343476203987,-0.8661102897957164,0.019576724084664265,0.04728292378704779
1402-12-12,2086790,2055600,2055600,1.333123478794426,0.172519738506519,0.06912082527721464,1.0386300283022354
1402-12-13,2148080,2097550,2097550,1.4976668596928597,0.42337790401430897,0.12342696195496772,0.25085816550778994
1402-12-14,2150820,2140160,2149100,1.4788500996660912,0.6149250610269674,-0.01256404914416509,0.19154715701265845
1402-12-15,2172810,2140540,2140540,1.5659849605468363,0.2859808238105873,0.05892068499736336,-0.3289442372163801
1402-12-16,2173790,2165730,2172820,1.548388409250862,-0.4500154945351039,-0.011236730708978016,-0.7359963183456912
1402-12-19,2170030,2163750,2167260,1.542945028209034,-0.272790002126728,-0.003515513942952797,0.17722549240837593
1402-12-20,2163960,2160220,2163960,1.5333654385073645,-0.5156868373945789,-0.006208639664103233,-0.24289683526785089
1402-12-21,2162670,2159540,2159900,1.537004323786949,0.39222470971660195,0.0023731363628012314,0.9079115471111808
1402-12-22,2169390,2163470,2163490,1.5422085547879978,0.13830701011245203,0.003385957294008257,-0.2539176996041499
1402-12-23,2164000,2150020,2164000,1.5056729508307656,-0.32830305010406474,-0.023690443062193145,-0.46661006021651674
1402-12-26,2156180,2148480,2153120,1.5014851075030287,-0.4479486364453016,-0.002781376477160147,-0.11964558634123684
1402-12-27,2160480,2149420,2149420,1.533857326659422,-0.5242306705061301,0.021560133360382316,-0.07628203406082856
1402-12-28,2195090,2161140,2161140,1.6281204893238492,-0.6026164398008104,0.061454974348704505,-0.07838576929468022
1403-01-05,2236360,2198580,2198580,1.7402383766237284,-0.3203388885392347,0.0688633845191895,0.28227755126157567
1403-01-06,2254680,2240760,2240760,1.7871308079151627,0.07800265667469175,0.026945981608802017,0.39834154521392645
1403-01-07,2253540,2248820,2253540,1.7757820514345466,-0.48687303330918597,-0.006350266264983362,-0.5648756899838777
1403-01-08,2261390,2250280,2250280,1.808281998453629,1.7145880900089479,0.018301765688434335,2.2014611233181336
1403-01-11,2261580,2259460,2261580,1.8077004290362793,0.5268293859093439,-0.00032161433772326387,-1.187758704099604
1403-01-14,2251960,2238680,2251960,1.7644713415513273,0.5123598752339686,-0.02391385585276329,-0.014469510675375274
1403-01-15,2255600,2245890,2245890,1.7798068379162977,-0.16778000179661148,0.008691269732659546,-0.6801398770305801
1403-01-18,2254690,2230990,2251690,1.725767081542483,1.1882398317605238,-0.030362708594311005,1.3560198335571354
1403-01-19,2236790,2233990,2234320,1.7363739293738634,0.2981692237397406,0.006146164186826342,-0.8900706080207832
1403-01-20,2254850,2237170,2237170,1.7905278255398682,-0.4379173368061146,0.031187922860332673,-0.7360865605458552
1403-01-21,2261900,2254840,2255200,1.809676134486808,-0.08848888171050726,0.010694225844363192,0.3494284550956074
1403-01-25,2256370,2207960,2256370,1.6631179237006148,0.7906644160019556,-0.08098587807688273,0.8791532977124629
1403-01-26,2204120,2196770,2204120,1.632734998065249,-1.4380139326228465,-0.018268653835297854,-2.2286783486248023
1403-01-27,2206900,2198980,2198980,1.660231817526665,-0.49667945782929324,0.01684095673455821,0.9413344747935533
1403-01-28,2207350,2201170,2207350,1.6468448504712256,-0.23074793638430197,-0.008063311950847085,0.26593152144499127
1403-01-29,2208750,2203040,2203040,1.6637837391550572,-0.8318515337569824,0.010285661505383903,-0.6011035973726804
1403-02-01,2285850,2235520,2235520,1.874749404105666,0.7936108478403087,0.1267987298984823,1.625462381597291
1403-02-02,2316130,2302420,2302420,1.9480543268327104,0.35731896415825887,0.0391011847058107,-0.4362918836820498
1403-02-03,2318550,2310720,2312280,1.9588840190202714,-0.04212396310869523,0.0055592352011910595,-0.3994429272669541
1403-02-04,2316750,2303370,2316750,1.9224000497309346,0.22457860129357363,-0.018624874640400746,0.26670256440226886
1403-02-05,2307550,2303850,2303850,1.9249763478975113,-0.08136889930623119,0.0013401467436173764,-0.3059475005998048
